@relation Census_Income_database-weka.filters.unsupervised.attribute.Remove-R3

@attribute sex {Female,Male}
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute age numeric
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute income_class {<=50K,>50K}

@data
Female,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,25,0,0,30,United-States,<=50K
Male,?,HS-grad,9,Married-civ-spouse,?,Husband,White,18,4508,0,40,United-States,<=50K
Female,Private,7th-8th,4,Married-spouse-absent,Other-service,Not-in-family,White,66,0,0,20,United-States,<=50K
Female,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,47,0,0,40,United-States,<=50K
Male,Local-gov,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,57,0,0,20,United-States,<=50K
Female,Private,Bachelors,13,Never-married,Sales,Own-child,White,30,0,0,20,Greece,<=50K
Male,Private,Some-college,10,Divorced,Craft-repair,Own-child,White,26,0,0,40,United-States,<=50K
Male,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,33,0,1902,60,United-States,>50K
Male,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,39,0,1485,38,United-States,>50K
Female,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,33,7688,0,40,United-States,>50K
Male,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,58,0,0,40,United-States,<=50K
Female,Private,HS-grad,9,Never-married,Sales,Not-in-family,Black,22,0,0,30,United-States,<=50K
Male,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,49,0,0,50,United-States,>50K
Female,Private,Some-college,10,Never-married,Other-service,Own-child,White,20,0,0,20,United-States,<=50K
Female,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,24,0,0,35,United-States,<=50K
Male,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,33,0,0,40,India,>50K
Male,Private,10th,6,Married-civ-spouse,Prof-specialty,Husband,White,59,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,46,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Divorced,Other-service,Unmarried,Asian-Pac-Islander,43,5721,0,40,Philippines,<=50K
Male,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,25,0,0,40,United-States,<=50K
Female,Private,11th,7,Never-married,Sales,Own-child,White,17,0,0,20,United-States,<=50K
Female,Private,1st-4th,2,Widowed,Other-service,Unmarried,White,46,0,0,40,Puerto-Rico,<=50K
Female,Private,Some-college,10,Never-married,Sales,Own-child,White,20,0,0,20,United-States,<=50K
Male,Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,37,0,0,40,United-States,<=50K
Male,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,56,0,0,50,United-States,>50K
Male,?,Some-college,10,Never-married,?,Own-child,Black,19,0,0,40,United-States,<=50K
Male,Private,Bachelors,13,Never-married,Sales,Unmarried,Black,30,0,0,50,United-States,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,32,0,0,40,United-States,>50K
Male,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,34,0,0,45,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,27,0,0,50,United-States,<=50K
Male,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,23,0,0,40,United-States,<=50K
Male,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,33,0,0,40,Guatemala,<=50K
Female,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,34,3325,0,40,United-States,<=50K
Male,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,71,0,0,34,United-States,>50K
Female,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,56,0,0,35,United-States,<=50K
Female,?,10th,6,Divorced,?,Other-relative,White,61,0,0,20,United-States,<=50K
Female,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,40,0,0,36,United-States,>50K
Male,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,35,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Never-married,Other-service,Own-child,White,21,0,0,40,United-States,<=50K
Male,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,54,0,0,40,United-States,<=50K
Female,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,24,0,0,3,United-States,<=50K
Male,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,35,0,0,45,United-States,<=50K
Male,Self-emp-not-inc,Bachelors,13,Separated,Transport-moving,Not-in-family,White,37,0,0,50,United-States,<=50K
Female,?,Some-college,10,Never-married,?,Own-child,White,20,0,0,30,United-States,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,59,0,0,45,United-States,>50K
Male,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,50,0,0,50,United-States,>50K
Male,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,28,0,0,40,United-States,<=50K
Male,Local-gov,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,37,0,0,40,United-States,<=50K
Female,Private,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,51,10520,0,60,United-States,>50K
Female,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,46,0,0,15,United-States,<=50K
Female,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,23,0,0,24,United-States,<=50K
Male,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,57,0,0,50,United-States,<=50K
Female,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,60,0,0,72,Canada,<=50K
Male,State-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,51,0,0,60,United-States,>50K
Male,Private,Some-college,10,Married-spouse-absent,Transport-moving,Unmarried,White,50,0,0,40,United-States,<=50K
Female,Federal-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,45,914,0,40,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,41,0,0,43,United-States,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,56,0,0,54,United-States,>50K
Female,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,18,0,0,17,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,51,0,0,60,United-States,<=50K
Female,Private,Prof-school,15,Never-married,Other-service,Not-in-family,White,32,0,0,35,United-States,<=50K
Male,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,48,7298,0,55,United-States,>50K
Male,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,51,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,50,0,0,40,United-States,>50K
Male,State-gov,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,32,3411,0,40,United-States,<=50K
Male,Federal-gov,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,53,0,0,45,United-States,>50K
Male,Private,HS-grad,9,Divorced,Tech-support,Unmarried,White,37,0,0,40,United-States,<=50K
Male,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,62,0,0,40,?,>50K
Male,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,51,0,1902,40,United-States,>50K
Female,?,10th,6,Never-married,?,Own-child,White,18,0,0,30,United-States,<=50K
Female,Private,HS-grad,9,Widowed,Priv-house-serv,Other-relative,Black,70,0,0,8,United-States,<=50K
Female,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,54,0,1887,50,United-States,>50K
Female,Local-gov,Some-college,10,Widowed,Other-service,Not-in-family,White,67,2964,0,41,United-States,<=50K
Female,Federal-gov,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,34,0,0,60,United-States,>50K
Male,Private,11th,7,Separated,Handlers-cleaners,Other-relative,White,26,0,0,40,United-States,<=50K
Female,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,52,0,0,72,United-States,<=50K
Female,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,24,0,0,40,United-States,<=50K
Male,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,51,0,0,40,United-States,<=50K
Female,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,27,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,23,0,0,40,United-States,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,38,0,2042,40,Columbia,<=50K
Male,Self-emp-inc,HS-grad,9,Never-married,Other-service,Other-relative,White,25,0,0,30,United-States,<=50K
Male,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,81,0,0,25,Portugal,<=50K
Male,Self-emp-not-inc,11th,7,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,35,0,0,4,United-States,<=50K
Male,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,40,0,0,60,United-States,>50K
Male,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,33,0,0,40,United-States,<=50K
Male,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,33,0,1977,90,United-States,>50K
Male,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,45,5178,0,48,United-States,>50K
Male,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,22,0,0,55,United-States,<=50K
Male,State-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,38,0,0,40,Philippines,<=50K
Male,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,46,99999,0,50,United-States,>50K
Male,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,17,0,0,30,United-States,<=50K
Female,?,HS-grad,9,Never-married,?,Own-child,White,18,0,0,3,United-States,<=50K
Male,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,42,0,0,50,United-States,>50K
Female,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,41,0,0,40,United-States,>50K
Male,Private,5th-6th,3,Married-civ-spouse,Adm-clerical,Husband,Black,58,0,0,40,United-States,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,43,0,0,45,United-States,<=50K
Male,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,42,3464,0,80,United-States,<=50K
Male,?,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,19,0,0,32,United-States,<=50K
Male,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,45,0,0,50,United-States,>50K
Male,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,41,0,0,20,United-States,<=50K
Male,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,38,0,0,35,United-States,<=50K
Male,Self-emp-not-inc,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,58,0,0,50,United-States,<=50K
Female,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,37,0,0,40,United-States,>50K
Male,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,34,0,0,40,United-States,<=50K
Male,Private,Some-college,10,Never-married,Other-service,Own-child,White,23,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,47,0,0,85,United-States,>50K
Female,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,37,0,0,35,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,47,0,0,50,United-States,<=50K
Female,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,31,0,1902,45,United-States,>50K
Male,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,57,15024,0,45,United-States,>50K
Male,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,44,0,0,50,United-States,>50K
Male,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Black,64,0,0,40,United-States,<=50K
Male,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,31,0,0,40,United-States,>50K
Male,Private,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,Asian-Pac-Islander,40,0,0,35,India,>50K
Male,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,34,0,0,40,United-States,>50K
Female,Federal-gov,HS-grad,9,Never-married,Prof-specialty,Own-child,White,28,0,0,40,United-States,<=50K
Male,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,72,0,0,35,United-States,<=50K
Female,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,21,0,0,47,United-States,<=50K
Male,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,52,0,0,50,United-States,>50K
Female,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,44,0,0,35,United-States,<=50K
Male,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,57,7688,0,75,United-States,>50K
Male,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,35,0,0,35,United-States,<=50K
Male,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,21,0,0,40,United-States,<=50K
Male,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,38,0,0,40,United-States,<=50K
Female,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,28,0,0,40,United-States,<=50K
Female,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,White,59,0,0,45,United-States,>50K
Male,Local-gov,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,54,0,0,40,United-States,<=50K
Male,Private,Some-college,10,Never-married,Sales,Not-in-family,White,25,0,0,38,United-States,<=50K
Male,State-gov,10th,6,Never-married,Craft-repair,Unmarried,White,29,0,0,40,United-States,<=50K
Female,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,18,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,31,0,0,40,United-States,<=50K
Male,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,17,0,0,16,United-States,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,47,0,0,45,United-States,>50K
Male,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,42,7688,0,40,Greece,>50K
Female,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,21,0,0,20,United-States,<=50K
Female,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,32,0,0,40,United-States,<=50K
Male,Private,12th,8,Widowed,Machine-op-inspct,Not-in-family,White,51,0,1564,40,United-States,>50K
Male,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,24,0,0,40,United-States,<=50K
Male,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,60,0,0,40,United-States,<=50K
Female,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,29,0,0,40,United-States,<=50K
Male,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,24,0,0,30,United-States,<=50K
Male,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,43,7298,0,50,United-States,>50K
Male,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,64,0,1977,50,United-States,>50K
Male,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,53,0,0,40,United-States,<=50K
Female,State-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,64,0,0,40,United-States,<=50K
Male,Private,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,41,0,0,40,United-States,<=50K
Male,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,30,0,0,40,El-Salvador,<=50K
Female,Private,HS-grad,9,Never-married,Protective-serv,Unmarried,White,25,0,0,25,United-States,<=50K
Male,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,27,0,0,50,United-States,<=50K
Female,Private,12th,8,Never-married,Other-service,Own-child,Black,30,0,0,20,?,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,39,0,0,40,United-States,<=50K
Female,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,28,0,0,40,United-States,<=50K
Male,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,33,0,0,50,United-States,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,41,0,0,40,United-States,<=50K
Female,Private,Bachelors,13,Never-married,Sales,Own-child,Black,24,0,0,40,United-States,<=50K
Female,Private,Some-college,10,Divorced,Sales,Unmarried,Black,32,0,1138,40,Honduras,<=50K
Male,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,69,0,0,20,United-States,<=50K
Male,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,36,0,0,38,United-States,>50K
Male,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,57,0,0,20,United-States,<=50K
Male,Local-gov,HS-grad,9,Never-married,Other-service,Not-in-family,White,58,0,0,40,United-States,<=50K
Male,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,26,0,0,40,United-States,<=50K
Female,Private,11th,7,Never-married,Adm-clerical,Own-child,White,17,0,0,12,United-States,<=50K
Male,Local-gov,11th,7,Married-civ-spouse,Craft-repair,Husband,White,36,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,44,0,0,40,United-States,>50K
Male,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,39,0,0,45,United-States,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,41,3464,0,40,United-States,<=50K
Female,Private,11th,7,Never-married,Other-service,Not-in-family,White,24,0,0,20,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,54,0,0,40,United-States,<=50K
Male,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,26,0,0,30,United-States,<=50K
Female,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,39,0,0,38,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,27,0,0,40,United-States,>50K
Male,Private,10th,6,Never-married,Machine-op-inspct,Own-child,White,25,0,0,40,Portugal,<=50K
Male,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,32,0,0,40,United-States,<=50K
Female,Private,HS-grad,9,Divorced,Tech-support,Unmarried,White,30,0,0,40,United-States,<=50K
Male,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,50,0,0,40,United-States,>50K
Male,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,66,0,0,7,?,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,25,0,0,40,United-States,>50K
Female,Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,48,0,0,16,United-States,<=50K
Male,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,23,0,0,7,United-States,<=50K
Male,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,70,20051,0,35,United-States,>50K
Male,State-gov,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,20,0,0,40,United-States,<=50K
Male,Private,11th,7,Never-married,Other-service,Own-child,Black,18,0,0,16,United-States,<=50K
Male,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,29,0,0,34,United-States,<=50K
Male,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,33,0,0,40,United-States,<=50K
Male,Private,12th,8,Never-married,Handlers-cleaners,Other-relative,White,27,0,0,40,Mexico,<=50K
Male,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,44,0,0,50,United-States,<=50K
Female,Private,5th-6th,3,Never-married,Other-service,Not-in-family,White,32,0,0,40,Mexico,<=50K
Male,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,49,0,0,45,United-States,>50K
Male,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,66,401,0,20,United-States,<=50K
Female,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,35,0,0,40,United-States,<=50K
Male,Private,Some-college,10,Never-married,Sales,Not-in-family,White,24,0,0,33,United-States,<=50K
Male,Private,11th,7,Married-civ-spouse,Protective-serv,Husband,White,31,0,0,40,United-States,<=50K
Female,Self-emp-not-inc,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,75,15831,0,50,United-States,>50K
Female,Self-emp-not-inc,11th,7,Widowed,Exec-managerial,Not-in-family,White,66,0,0,84,United-States,>50K
Male,?,Some-college,10,Never-married,?,Own-child,White,19,0,0,40,United-States,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,46,0,0,40,United-States,<=50K
Female,Private,Some-college,10,Separated,Adm-clerical,Own-child,White,31,0,0,40,United-States,<=50K
